"age","job","marital","education","default","housing","loan","contact","month","day_of_week","duration","campaign","pdays","previous","poutcome","emp.var.rate","cons.price.idx","cons.conf.idx","euribor3m","nr.employed","y"
57,"admin.","divorced","university.degree","","no","no","cellular","nov","fri",69,2,999,0,"nonexistent",-0.1,93.2,-42,4.021,5195.8,"no"
38,"admin.","divorced","high.school","no","no","no","telephone","may","mon",160,2,999,0,"nonexistent",1.1,93.994,-36.4,4.858,5191,"no"
54,"management","married","university.degree","no","yes","no","cellular","jul","wed",113,2,999,0,"nonexistent",1.4,93.918,-42.7,4.962,5228.1,"no"
39,"technician","married","professional.course","no","","","telephone","may","wed",575,2,999,0,"nonexistent",1.1,93.994,-36.4,4.858,5191,"no"
41,"technician","married","professional.course","no","yes","yes","cellular","may","wed",204,2,999,0,"nonexistent",-1.8,92.893,-46.2,1.27,5099.1,"no"
34,"management","married","university.degree","no","yes","no","telephone","may","tue",99,2,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
25,"technician","single","university.degree","no","","","telephone","may","tue",230,3,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
55,"retired","married","high.school","no","yes","no","cellular","may","tue",228,1,999,0,"nonexistent",-1.8,92.893,-46.2,1.266,5099.1,"no"
33,"admin.","single","university.degree","no","yes","yes","telephone","aug","mon",109,1,999,2,"failure",-1.7,94.027,-38.3,0.898,4991.6,"no"
44,"technician","single","professional.course","no","yes","no","cellular","jul","thu",408,11,999,0,"nonexistent",1.4,93.918,-42.7,4.958,5228.1,"no"
48,"blue-collar","married","basic.6y","","no","no","cellular","apr","fri",599,2,999,0,"nonexistent",-1.8,93.075,-47.1,1.405,5099.1,"no"
30,"blue-collar","married","basic.6y","no","yes","yes","cellular","jul","tue",241,3,999,0,"nonexistent",1.4,93.918,-42.7,4.962,5228.1,"no"
43,"blue-collar","married","basic.9y","","no","no","cellular","apr","tue",608,1,999,1,"failure",-1.8,93.075,-47.1,1.453,5099.1,"yes"
31,"entrepreneur","single","basic.9y","no","no","no","cellular","jul","mon",131,3,999,0,"nonexistent",1.4,93.918,-42.7,4.96,5228.1,"no"
59,"retired","married","university.degree","no","yes","no","cellular","jul","mon",664,7,999,0,"nonexistent",1.4,93.918,-42.7,4.962,5228.1,"yes"
50,"entrepreneur","married","professional.course","","yes","no","cellular","aug","thu",293,4,999,0,"nonexistent",1.4,93.444,-36.1,4.968,5228.1,"no"
26,"blue-collar","single","basic.9y","no","no","no","telephone","jun","fri",114,3,999,0,"nonexistent",1.4,94.465,-41.8,4.959,5228.1,"no"
30,"blue-collar","married","basic.4y","no","yes","no","cellular","nov","wed",77,2,999,0,"nonexistent",-0.1,93.2,-42,4.12,5195.8,"no"
32,"services","single","basic.9y","no","no","yes","cellular","may","wed",148,1,999,0,"nonexistent",-1.8,92.893,-46.2,1.334,5099.1,"no"
53,"blue-collar","married","basic.9y","no","no","no","cellular","nov","fri",395,2,999,0,"nonexistent",-0.1,93.2,-42,4.021,5195.8,"no"
45,"blue-collar","divorced","basic.4y","","yes","no","cellular","jul","fri",120,1,999,0,"nonexistent",1.4,93.918,-42.7,4.957,5228.1,"no"
34,"admin.","divorced","high.school","no","no","no","cellular","apr","tue",446,1,999,0,"nonexistent",-1.8,93.075,-47.1,1.405,5099.1,"no"
25,"admin.","single","university.degree","no","no","no","cellular","may","mon",8,5,999,0,"nonexistent",-1.8,92.893,-46.2,1.244,5099.1,"no"
34,"blue-collar","married","professional.course","","no","no","telephone","jun","wed",1009,1,999,0,"nonexistent",1.4,94.465,-41.8,4.962,5228.1,"no"
30,"technician","single","professional.course","no","no","no","cellular","nov","thu",214,1,999,0,"nonexistent",-0.1,93.2,-42,4.076,5195.8,"no"
47,"admin.","married","high.school","","no","yes","telephone","jul","thu",225,5,999,0,"nonexistent",1.4,93.918,-42.7,4.968,5228.1,"no"
25,"blue-collar","married","basic.9y","no","no","no","cellular","jul","wed",108,1,999,0,"nonexistent",1.4,93.918,-42.7,4.962,5228.1,"no"
34,"management","married","university.degree","no","no","no","cellular","nov","wed",363,2,999,0,"nonexistent",-0.1,93.2,-42,4.12,5195.8,"no"
33,"blue-collar","single","basic.9y","no","yes","no","cellular","jul","tue",531,1,999,0,"nonexistent",1.4,93.918,-42.7,4.962,5228.1,"yes"
34,"admin.","divorced","basic.9y","no","yes","no","telephone","jun","fri",45,4,999,0,"nonexistent",1.4,94.465,-41.8,4.959,5228.1,"no"
54,"housemaid","married","professional.course","no","no","no","telephone","oct","mon",187,2,999,0,"nonexistent",-3.4,92.431,-26.9,0.739,5017.5,"no"
41,"admin.","single","university.degree","no","yes","no","cellular","apr","mon",279,1,999,0,"nonexistent",-1.8,93.075,-47.1,1.405,5099.1,"no"
47,"admin.","married","university.degree","no","yes","no","cellular","aug","thu",61,2,999,0,"nonexistent",1.4,93.444,-36.1,4.964,5228.1,"no"
43,"admin.","married","high.school","no","no","yes","cellular","jul","mon",304,3,999,0,"nonexistent",1.4,93.918,-42.7,4.96,5228.1,"no"
36,"blue-collar","married","","","no","no","telephone","jun","wed",456,3,999,0,"nonexistent",1.4,94.465,-41.8,4.958,5228.1,"no"
24,"student","single","high.school","no","yes","no","cellular","apr","thu",88,1,999,0,"nonexistent",-1.8,93.075,-47.1,1.365,5099.1,"no"
60,"blue-collar","married","","no","no","no","cellular","aug","mon",93,3,999,0,"nonexistent",1.4,93.444,-36.1,4.965,5228.1,"no"
45,"admin.","divorced","high.school","","yes","no","cellular","apr","mon",47,1,999,0,"nonexistent",-1.8,93.075,-47.1,1.405,5099.1,"no"
37,"blue-collar","married","","no","yes","no","cellular","may","tue",696,1,999,1,"failure",-1.8,92.893,-46.2,1.344,5099.1,"no"
32,"admin.","single","professional.course","no","yes","no","cellular","jul","wed",72,1,999,0,"nonexistent",-2.9,92.469,-33.6,1.029,5076.2,"no"
36,"admin.","married","university.degree","no","no","no","cellular","aug","fri",296,3,999,0,"nonexistent",1.4,93.444,-36.1,4.964,5228.1,"no"
58,"self-employed","married","university.degree","no","no","no","telephone","jun","tue",380,4,999,0,"nonexistent",1.4,94.465,-41.8,4.864,5228.1,"no"
73,"retired","married","university.degree","no","yes","no","cellular","apr","thu",79,1,999,1,"failure",-1.8,93.075,-47.1,1.365,5099.1,"no"
56,"admin.","married","university.degree","no","yes","no","cellular","sep","thu",169,2,3,2,"success",-3.4,92.379,-29.8,0.778,5017.5,"yes"
54,"blue-collar","married","basic.6y","","no","no","telephone","jun","thu",211,2,999,0,"nonexistent",1.4,94.465,-41.8,4.961,5228.1,"no"
39,"admin.","married","high.school","no","yes","no","telephone","jul","wed",128,1,999,0,"nonexistent",1.4,93.918,-42.7,4.963,5228.1,"no"
28,"admin.","married","high.school","no","no","yes","telephone","jun","mon",13,1,999,0,"nonexistent",-1.7,94.055,-39.8,0.711,4991.6,"no"
36,"housemaid","divorced","basic.4y","","no","no","cellular","jul","fri",300,1,999,0,"nonexistent",1.4,93.918,-42.7,4.957,5228.1,"no"
31,"technician","married","professional.course","no","no","no","telephone","aug","tue",225,2,999,0,"nonexistent",1.4,93.444,-36.1,4.963,5228.1,"no"
25,"technician","married","university.degree","no","no","no","cellular","may","mon",106,1,999,2,"failure",-1.8,92.893,-46.2,1.354,5099.1,"no"
36,"admin.","single","professional.course","no","yes","no","telephone","aug","mon",25,1,999,0,"nonexistent",-1.7,94.027,-38.3,0.898,4991.6,"no"
37,"admin.","single","university.degree","no","yes","no","cellular","may","thu",255,6,999,1,"failure",-1.8,92.893,-46.2,1.327,5099.1,"no"
30,"management","single","university.degree","no","no","no","telephone","may","wed",231,2,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
36,"services","married","high.school","no","yes","yes","cellular","jul","thu",1721,4,999,0,"nonexistent",1.4,93.918,-42.7,4.968,5228.1,"yes"
30,"management","married","university.degree","no","no","no","cellular","oct","wed",711,1,999,0,"nonexistent",-1.1,94.601,-49.5,1.043,4963.6,"yes"
39,"admin.","married","high.school","no","no","no","telephone","may","mon",6,4,999,0,"nonexistent",-1.8,92.893,-46.2,1.354,5099.1,"no"
24,"student","single","high.school","no","","","cellular","jun","thu",282,3,999,2,"failure",-2.9,92.963,-40.8,1.26,5076.2,"yes"
46,"services","married","basic.9y","","no","no","cellular","aug","thu",70,6,999,0,"nonexistent",1.4,93.444,-36.1,4.962,5228.1,"no"
55,"unemployed","divorced","professional.course","no","no","no","telephone","dec","fri",136,1,999,0,"nonexistent",-0.2,92.756,-45.9,3.282,5176.3,"no"
38,"admin.","divorced","university.degree","no","yes","no","cellular","aug","tue",339,2,999,0,"nonexistent",1.4,93.444,-36.1,4.968,5228.1,"no"
58,"blue-collar","married","basic.4y","","yes","no","cellular","jul","wed",647,6,999,0,"nonexistent",1.4,93.918,-42.7,4.963,5228.1,"no"
44,"technician","married","university.degree","no","yes","no","cellular","aug","wed",127,2,999,0,"nonexistent",1.4,93.444,-36.1,4.964,5228.1,"no"
57,"admin.","married","professional.course","no","yes","no","cellular","jul","tue",60,4,999,0,"nonexistent",1.4,93.918,-42.7,4.961,5228.1,"no"
41,"self-employed","married","basic.4y","no","no","no","telephone","jun","mon",174,1,999,0,"nonexistent",1.4,94.465,-41.8,4.865,5228.1,"no"
42,"admin.","single","university.degree","no","yes","no","cellular","aug","mon",245,2,999,0,"nonexistent",-1.7,94.027,-38.3,0.898,4991.6,"no"
44,"blue-collar","single","basic.4y","no","yes","no","telephone","jun","tue",159,1,999,0,"nonexistent",1.4,94.465,-41.8,4.864,5228.1,"no"
40,"housemaid","single","university.degree","no","no","yes","telephone","may","wed",502,1,999,0,"nonexistent",1.1,93.994,-36.4,4.858,5191,"no"
60,"admin.","married","professional.course","no","yes","no","telephone","may","mon",324,2,999,0,"nonexistent",1.1,93.994,-36.4,4.858,5191,"no"
54,"technician","married","basic.6y","no","yes","no","cellular","jul","mon",177,17,999,0,"nonexistent",1.4,93.918,-42.7,4.962,5228.1,"no"
47,"blue-collar","divorced","basic.4y","no","no","no","cellular","may","tue",227,1,999,0,"nonexistent",-1.8,92.893,-46.2,1.344,5099.1,"no"
57,"housemaid","married","basic.4y","no","yes","no","telephone","jul","thu",381,3,999,0,"nonexistent",1.4,93.918,-42.7,4.966,5228.1,"no"
30,"blue-collar","married","professional.course","no","no","no","telephone","jul","thu",180,3,999,0,"nonexistent",1.4,93.918,-42.7,4.963,5228.1,"no"
39,"technician","married","professional.course","no","no","no","cellular","apr","thu",225,1,2,1,"success",-1.8,93.075,-47.1,1.365,5099.1,"yes"
36,"entrepreneur","divorced","university.degree","no","yes","no","cellular","nov","mon",160,1,999,1,"failure",-0.1,93.2,-42,4.191,5195.8,"no"
57,"blue-collar","married","basic.4y","no","yes","no","telephone","jul","thu",305,1,999,0,"nonexistent",1.4,93.918,-42.7,4.962,5228.1,"no"
36,"unemployed","single","high.school","no","yes","no","cellular","jul","wed",148,1,999,0,"nonexistent",1.4,93.918,-42.7,4.963,5228.1,"no"
32,"technician","married","university.degree","no","no","yes","cellular","aug","thu",131,1,999,0,"nonexistent",1.4,93.444,-36.1,4.968,5228.1,"no"
33,"services","divorced","high.school","no","no","no","cellular","may","tue",262,2,999,0,"nonexistent",-1.8,92.893,-46.2,1.291,5099.1,"no"
44,"services","divorced","high.school","","yes","no","telephone","may","fri",115,2,999,0,"nonexistent",1.1,93.994,-36.4,4.855,5191,"no"
36,"technician","married","university.degree","no","no","no","cellular","nov","wed",221,4,999,0,"nonexistent",-0.1,93.2,-42,4.12,5195.8,"no"
56,"blue-collar","married","basic.4y","no","no","no","cellular","aug","tue",44,1,999,0,"nonexistent",1.4,93.444,-36.1,4.963,5228.1,"no"
49,"self-employed","single","basic.9y","no","no","no","telephone","may","mon",58,10,999,0,"nonexistent",1.1,93.994,-36.4,4.858,5191,"no"
58,"admin.","married","basic.9y","","no","no","cellular","aug","fri",131,1,999,0,"nonexistent",1.4,93.444,-36.1,4.966,5228.1,"no"
33,"unemployed","married","university.degree","no","yes","no","cellular","aug","fri",53,2,999,0,"nonexistent",1.4,93.444,-36.1,4.963,5228.1,"no"
30,"technician","single","professional.course","no","yes","no","cellular","aug","fri",358,2,999,0,"nonexistent",1.4,93.444,-36.1,4.964,5228.1,"no"
27,"services","single","high.school","no","no","no","cellular","jul","thu",129,2,999,0,"nonexistent",1.4,93.918,-42.7,4.962,5228.1,"no"
40,"blue-collar","married","basic.6y","no","yes","no","cellular","may","thu",160,4,999,0,"nonexistent",-1.8,92.893,-46.2,1.327,5099.1,"no"
38,"services","married","high.school","no","no","no","cellular","jul","thu",145,2,999,0,"nonexistent",1.4,93.918,-42.7,4.968,5228.1,"no"
28,"technician","single","basic.9y","no","yes","no","cellular","may","tue",76,2,999,1,"failure",-1.8,92.893,-46.2,1.291,5099.1,"no"
29,"admin.","single","high.school","no","yes","yes","cellular","jun","tue",100,2,999,0,"nonexistent",-2.9,92.963,-40.8,1.286,5076.2,"no"
48,"blue-collar","married","basic.6y","no","no","no","telephone","jun","thu",313,2,999,0,"nonexistent",1.4,94.465,-41.8,4.866,5228.1,"no"
25,"blue-collar","single","basic.9y","","yes","no","telephone","may","thu",323,1,999,0,"nonexistent",1.1,93.994,-36.4,4.86,5191,"no"
35,"technician","single","professional.course","no","yes","no","cellular","jul","mon",154,3,999,0,"nonexistent",1.4,93.918,-42.7,4.962,5228.1,"no"
41,"self-employed","married","basic.9y","no","yes","no","telephone","jun","wed",376,7,999,0,"nonexistent",1.4,94.465,-41.8,4.962,5228.1,"no"
45,"blue-collar","divorced","basic.9y","no","yes","no","telephone","jun","mon",287,1,999,0,"nonexistent",1.4,94.465,-41.8,4.96,5228.1,"no"
26,"student","single","high.school","no","yes","no","cellular","aug","fri",155,2,6,2,"failure",-2.9,92.201,-31.4,0.825,5076.2,"yes"
53,"blue-collar","married","professional.course","no","yes","no","cellular","nov","mon",242,3,999,1,"failure",-0.1,93.2,-42,4.191,5195.8,"no"
30,"admin.","single","university.degree","no","yes","no","cellular","aug","fri",353,10,999,0,"nonexistent",1.4,93.444,-36.1,4.964,5228.1,"no"
39,"unemployed","married","professional.course","no","no","yes","telephone","may","tue",277,2,999,0,"nonexistent",1.1,93.994,-36.4,4.856,5191,"no"
37,"blue-collar","married","high.school","","yes","no","cellular","may","thu",71,1,999,1,"failure",-1.8,92.893,-46.2,1.266,5099.1,"no"
29,"admin.","single","high.school","no","yes","no","cellular","aug","wed",257,3,999,0,"nonexistent",1.4,93.444,-36.1,4.965,5228.1,"no"
51,"retired","married","professional.course","no","no","no","telephone","may","mon",118,3,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
53,"self-employed","divorced","basic.4y","no","no","no","cellular","may","mon",82,2,999,0,"nonexistent",-1.8,92.893,-46.2,1.299,5099.1,"no"
54,"blue-collar","married","basic.4y","no","no","no","cellular","apr","wed",266,2,999,0,"nonexistent",-1.8,93.075,-47.1,1.415,5099.1,"no"
31,"self-employed","single","university.degree","no","yes","no","cellular","oct","fri",91,1,999,1,"failure",-3.4,92.431,-26.9,0.73,5017.5,"no"
55,"admin.","single","university.degree","","no","no","cellular","nov","mon",142,1,999,0,"nonexistent",-0.1,93.2,-42,4.191,5195.8,"no"
30,"technician","single","university.degree","no","yes","no","cellular","aug","thu",979,3,999,0,"nonexistent",1.4,93.444,-36.1,4.962,5228.1,"yes"
51,"management","married","professional.course","","yes","no","telephone","may","tue",141,2,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
36,"services","married","high.school","","no","no","telephone","may","wed",130,1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
39,"admin.","divorced","university.degree","no","yes","no","cellular","mar","thu",93,1,13,1,"success",-1.8,93.369,-34.8,0.65,5008.7,"no"
42,"blue-collar","married","professional.course","no","yes","no","cellular","oct","wed",307,1,7,1,"success",-3.4,92.431,-26.9,0.735,5017.5,"yes"
44,"services","married","basic.9y","no","yes","no","cellular","may","mon",50,5,999,0,"nonexistent",-1.8,92.893,-46.2,1.299,5099.1,"no"
36,"management","married","basic.9y","no","yes","yes","cellular","may","wed",438,1,999,0,"nonexistent",-1.8,92.893,-46.2,1.334,5099.1,"no"
33,"admin.","single","professional.course","no","yes","no","telephone","nov","fri",240,2,999,0,"nonexistent",-0.1,93.2,-42,4.021,5195.8,"no"
30,"services","single","high.school","","no","no","telephone","jul","thu",454,18,999,0,"nonexistent",1.4,93.918,-42.7,4.968,5228.1,"no"
35,"admin.","married","high.school","no","no","no","cellular","jul","tue",160,2,999,0,"nonexistent",1.4,93.918,-42.7,4.961,5228.1,"no"
53,"retired","married","high.school","","yes","no","telephone","may","thu",23,5,999,0,"nonexistent",1.1,93.994,-36.4,4.855,5191,"no"
57,"self-employed","married","basic.4y","no","no","no","telephone","jun","wed",162,3,999,0,"nonexistent",1.4,94.465,-41.8,4.959,5228.1,"no"
48,"services","divorced","high.school","no","yes","no","cellular","apr","mon",436,1,999,0,"nonexistent",-1.8,93.075,-47.1,1.405,5099.1,"no"
37,"unemployed","married","basic.9y","no","no","no","telephone","jun","fri",139,2,999,0,"nonexistent",1.4,94.465,-41.8,4.967,5228.1,"no"
56,"blue-collar","married","basic.4y","","yes","no","cellular","jul","fri",508,1,999,0,"nonexistent",1.4,93.918,-42.7,4.963,5228.1,"no"
52,"blue-collar","single","basic.9y","","yes","no","cellular","nov","tue",77,3,999,0,"nonexistent",-0.1,93.2,-42,4.153,5195.8,"no"
24,"unemployed","single","high.school","no","no","yes","cellular","may","mon",375,2,999,0,"nonexistent",-1.8,93.876,-40,0.697,5008.7,"yes"
31,"admin.","married","high.school","no","yes","no","cellular","jul","wed",106,2,999,0,"nonexistent",1.4,93.918,-42.7,4.963,5228.1,"no"
29,"blue-collar","married","basic.9y","no","no","no","telephone","jun","tue",170,2,999,0,"nonexistent",1.4,94.465,-41.8,4.961,5228.1,"no"
34,"admin.","married","university.degree","no","no","no","telephone","may","mon",81,1,999,0,"nonexistent",1.1,93.994,-36.4,4.858,5191,"no"
57,"technician","married","professional.course","no","no","no","telephone","may","fri",27,7,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
51,"services","married","professional.course","","no","no","cellular","may","thu",113,2,999,0,"nonexistent",-1.8,92.893,-46.2,1.327,5099.1,"no"
